Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)					
25/08/2025 5:20:00	91				33	22,4	883,2	54,3
25/08/2025 5:30:00	93				34	22,5	883,2	53,3
25/08/2025 5:40:00	130				39	22,4	883,1	54,3
25/08/2025 5:50:00	78				32	22,3	883,1	53,8
25/08/2025 6:00:00	111				38	22,1	883,2	54,8
25/08/2025 6:10:00	92				36	22,3	883,1	54,5
25/08/2025 6:20:00	112				38	22,4	883,0	53,8
25/08/2025 6:30:00	114				39	22,5	883,0	53,8
25/08/2025 6:40:00	84				35	22,4	883,1	54,8
25/08/2025 6:50:00	180				45	22,3	883,0	55,0
25/08/2025 7:00:00	75				35	22,3	883,0	54,5
25/08/2025 7:10:00	57				29	22,3	883,0	55,0
25/08/2025 7:20:00	66				30	22,4	883,2	54,8
25/08/2025 7:30:00	79				32	22,5	883,0	53,8
25/08/2025 7:40:00	119				39	22,4	883,2	53,8
25/08/2025 7:50:00	77				32	22,3	883,2	54,3
25/08/2025 8:00:00	102				37	22,1	883,3	55,3
25/08/2025 8:10:00	96				36	22,1	883,3	54,5
25/08/2025 8:20:00	116				39	22,4	883,3	55,0
25/08/2025 8:30:00	71				31	22,5	883,2	54,5
25/08/2025 8:40:00	74				31	22,4	883,5	54,5
25/08/2025 8:50:00	95				36	22,3	883,4	54,0
25/08/2025 9:00:00	79				32	22,3	883,5	55,5
25/08/2025 9:10:00	115				45	22,3	883,6	55,5
25/08/2025 9:20:00	104				37	22,3	883,5	55,0
25/08/2025 9:30:00	75				32	22,5	883,5	54,3
25/08/2025 9:40:00	58				27	22,5	883,5	55,0
25/08/2025 9:50:00	46				23	22,3	883,5	54,5
25/08/2025 10:00:00	103				36	22,3	883,6	56,0
25/08/2025 10:10:00	135				40	22,3	883,5	54,8
25/08/2025 10:20:00	93				36	22,3	883,5	55,5
25/08/2025 10:30:00	131				40	22,4	883,6	55,5
25/08/2025 10:40:00	95				37	22,5	883,8	54,5
25/08/2025 10:50:00	100				37	22,4	883,8	56,0
25/08/2025 11:00:00	108				38	22,3	883,7	55,5
25/08/2025 11:10:00	134				41	22,3	883,7	55,5
25/08/2025 11:20:00	69				32	22,3	883,6	56,0
25/08/2025 11:30:00	84				35	22,1	883,6	56,0
25/08/2025 11:40:00	110				38	22,4	883,5	56,0
25/08/2025 11:50:00	76				33	22,5	883,6	54,5
25/08/2025 12:00:00	80				33	22,5	883,7	54,5
25/08/2025 12:10:00	40				22	22,4	883,8	54,5
25/08/2025 12:20:00	125				39	22,3	883,8	54,0
25/08/2025 12:30:00	126				39	22,4	883,7	55,0
25/08/2025 12:40:00	75				32	22,4	883,8	54,5
25/08/2025 12:50:00	46				24	22,4	883,8	54,0
25/08/2025 13:00:00	44				22	22,4	883,7	54,8
25/08/2025 13:10:00	98				34	22,4	883,6	54,5
25/08/2025 13:20:00	75				30	22,3	883,7	55,0
