Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)						
17/08/2025 12:00:00	47				23	22,4	885,3	40,8
17/08/2025 12:10:00	64				26	22,4	885,3	40,8
17/08/2025 12:20:00	82				31	22,3	885,3	41,3
17/08/2025 12:30:00	57				25	22,1	885,3	40,8
17/08/2025 12:40:00	76				29	22,1	885,2	40,3
17/08/2025 12:50:00	68				27	22,3	885,1	40,0
17/08/2025 13:00:00	65				26	22,3	885,0	39,5
17/08/2025 13:10:00	65				26	22,3	885,0	39,3
17/08/2025 13:20:00	73				28	22,1	884,9	39,0
17/08/2025 13:30:00	52				23	22,1	884,8	38,3
17/08/2025 13:40:00	71				27	22,3	884,7	38,0
17/08/2025 13:50:00	54				23	22,3	884,7	37,5
17/08/2025 14:00:00	49				21	22,3	884,6	38,0
17/08/2025 14:10:00	53				22	22,1	884,7	38,0
17/08/2025 14:20:00	53				22	22,1	884,5	37,5
17/08/2025 14:30:00	54				22	22,3	884,5	37,5
17/08/2025 14:40:00	21				13	22,3	884,6	37,0
17/08/2025 14:50:00	31				15	22,3	884,5	37,5
17/08/2025 15:00:00	67				24	22,1	884,4	37,5
17/08/2025 15:10:00	39				18	22,1	884,3	37,0
17/08/2025 15:20:00	39				18	22,3	884,4	37,0
17/08/2025 15:30:00	31				15	22,3	884,3	37,0
17/08/2025 15:40:00	54				21	22,3	884,2	37,5
17/08/2025 15:50:00	34				16	22,1	884,1	37,5
17/08/2025 16:00:00	56				21	22,1	884,0	36,8
17/08/2025 16:10:00	52				21	22,3	884,1	37,5
17/08/2025 16:20:00	42				18	22,3	883,8	37,5
17/08/2025 16:30:00	52				21	22,3	883,7	38,0
17/08/2025 16:40:00	65				24	22,1	883,8	38,0
17/08/2025 16:50:00	63				24	22,1	883,6	37,5
17/08/2025 17:00:00	27				15	22,3	883,7	37,0
17/08/2025 17:10:00	42				18	22,3	883,6	37,5
17/08/2025 17:20:00	62				23	22,3	883,5	37,3
17/08/2025 17:30:00	39				18	22,1	883,4	38,0
17/08/2025 17:40:00	31				15	22,1	883,4	38,0
17/08/2025 17:50:00	32				15	22,4	883,3	37,8
17/08/2025 18:00:00	48				19	22,4	883,3	37,5
17/08/2025 18:10:00	71				25	22,3	883,3	37,0
17/08/2025 18:20:00	60				23	22,1	883,3	38,0
17/08/2025 18:30:00	25				14	22,1	883,2	37,5
17/08/2025 18:40:00	34				16	22,3	883,3	37,5
17/08/2025 18:50:00	35				16	22,3	883,3	37,5
17/08/2025 19:00:00	51				20	22,3	883,3	38,5
17/08/2025 19:10:00	60				22	22,3	883,3	37,8
17/08/2025 19:20:00	52				21	22,1	883,3	38,0
17/08/2025 19:30:00	26				14	22,1	883,4	38,0
17/08/2025 19:40:00	38				17	22,3	883,4	38,0
17/08/2025 19:50:00	47				19	22,3	883,6	38,5
17/08/2025 20:00:00	57				21	22,3	883,7	38,5
17/08/2025 20:10:00	45				19	22,1	883,7	38,0
17/08/2025 20:20:00	31				15	22,1	883,7	38,0
17/08/2025 20:30:00	35				16	22,3	883,7	38,0
17/08/2025 20:40:00	29				15	22,3	883,7	38,0
17/08/2025 20:50:00	28				14	22,3	883,7	38,0
17/08/2025 21:00:00	26				13	22,1	883,7	38,3
17/08/2025 21:10:00	34				15	22,1	883,7	38,3
17/08/2025 21:20:00	34				15	22,3	883,8	38,5
17/08/2025 21:30:00	40				17	22,3	884,1	38,0
17/08/2025 21:40:00	56				21	22,3	884,3	39,0
17/08/2025 21:50:00	61				22	22,1	884,4	39,0
17/08/2025 22:00:00	31				15	22,1	884,6	39,5
17/08/2025 22:10:00	24				13	22,1	884,5	40,3
17/08/2025 22:20:00	45				18	22,3	884,5	40,3
17/08/2025 22:30:00	84				27	22,4	884,6	40,5
17/08/2025 22:40:00	33				16	22,3	884,4	41,3
17/08/2025 22:50:00	63				23	22,3	884,6	42,3
17/08/2025 23:00:00	58				22	22,1	884,4	41,8
17/08/2025 23:10:00	75				26	22,1	884,3	42,8
17/08/2025 23:20:00	52				21	22,3	884,6	42,3
17/08/2025 23:30:00	52				21	22,3	884,5	42,8
17/08/2025 23:40:00	66				25	22,3	884,3	42,8
17/08/2025 23:50:00	79				28	22,1	884,3	43,3
18/08/2025	56				23	22,1	884,1	43,3
18/08/2025 0:10:00	44				20	22,1	884,1	43,3
18/08/2025 0:20:00	96				32	22,3	884,0	42,8
18/08/2025 0:30:00	52				22	22,4	883,9	43,3
18/08/2025 0:40:00	46				21	22,3	884,1	43,3
18/08/2025 0:50:00	57				23	22,3	884,2	43,8
18/08/2025 1:00:00	71				26	22,1	884,2	43,8
18/08/2025 1:10:00	81				29	22,1	884,3	43,3
18/08/2025 1:20:00	57				24	22,3	884,2	43,3
18/08/2025 1:30:00	58				24	22,4	884,2	43,8
18/08/2025 1:40:00	37				18	22,3	884,3	43,8
18/08/2025 1:50:00	54				22	22,1	884,2	43,8
18/08/2025 2:00:00	65				25	22,1	884,2	43,8
18/08/2025 2:10:00	116				36	22,1	884,2	43,8
18/08/2025 2:20:00	120				37	22,1	884,1	43,3
18/08/2025 2:30:00	110				37	22,3	884,0	42,8
18/08/2025 2:40:00	90				34	22,3	884,0	43,8
18/08/2025 2:50:00	121				39	22,3	884,1	43,0
18/08/2025 3:00:00	46				24	22,3	884,2	43,5
18/08/2025 3:10:00	56	[PREA]			25	22,1	884,0	43,3
18/08/2025 3:20:00	124	[PREA]			38	22,3	883,8	42,8
18/08/2025 3:30:00	74				30	22,3	883,6	42,8
18/08/2025 3:40:00	59				26	22,3	883,4	42,8
18/08/2025 3:50:00	131				39	22,3	883,2	42,8
18/08/2025 4:00:00	91				35	22,1	883,0	43,3
18/08/2025 4:10:00	59				27	22,1	882,9	43,0
18/08/2025 4:20:00	65				28	22,3	883,0	42,8
18/08/2025 4:30:00	71				29	22,4	882,7	42,8
18/08/2025 4:40:00	52				24	22,3	882,7	43,3
18/08/2025 4:50:00	94				33	22,3	882,6	43,3
18/08/2025 5:00:00	18				13	22,1	882,4	43,3
18/08/2025 5:10:00	35				18	22,1	882,2	42,8
18/08/2025 5:20:00	73				26	22,3	882,3	42,8
18/08/2025 5:30:00	86				30	22,3	882,3	42,3
18/08/2025 5:40:00	58				24	22,3	882,4	43,3
18/08/2025 5:50:00	76				28	22,1	882,4	43,8
18/08/2025 6:00:00	60				25	22,1	882,3	43,3
18/08/2025 6:10:00	75				28	22,1	882,3	43,3
18/08/2025 6:20:00	54				23	22,4	882,2	43,3
18/08/2025 6:30:00	65				25	22,4	882,3	43,3
18/08/2025 6:40:00	46				21	22,3	882,3	43,8
18/08/2025 6:50:00	67				25	22,3	882,3	43,8
18/08/2025 7:00:00	88				31	22,1	882,6	43,3
18/08/2025 7:10:00	89				31	22,1	882,6	43,8
18/08/2025 7:20:00	64				26	22,3	882,6	43,8
18/08/2025 7:30:00	87				31	22,4	882,7	43,8
18/08/2025 7:40:00	39				20	22,3	882,6	43,8
18/08/2025 7:50:00	58				24	22,3	882,7	44,3
18/08/2025 8:00:00	61				25	22,1	882,7	43,5
18/08/2025 8:10:00	120				37	22,1	882,8	43,8
18/08/2025 8:20:00	57				25	22,1	882,9	43,3
18/08/2025 8:30:00	59				25	22,3	882,9	44,3
18/08/2025 8:40:00	77				29	22,3	883,0	43,8
18/08/2025 8:50:00	62				25	22,4	883,0	44,3
18/08/2025 9:00:00	70				27	22,3	883,0	44,3
18/08/2025 9:10:00	53				23	22,3	883,0	43,8
18/08/2025 9:20:00	78				29	22,1	883,0	44,8
18/08/2025 9:30:00	96				33	22,1	882,7	44,3
18/08/2025 9:40:00	106				36	22,3	882,8	44,3
18/08/2025 9:50:00	148				41	22,3	882,8	44,3
18/08/2025 10:00:00	104				37	22,3	882,8	44,8
18/08/2025 10:10:00	95				36	22,1	882,8	45,5
18/08/2025 10:20:00	59				28	22,1	882,9	45,0
18/08/2025 10:30:00	92				35	22,3	882,7	45,0
18/08/2025 10:40:00	123				39	22,4	882,9	44,8
18/08/2025 10:50:00	91				36	22,4	882,7	45,5
18/08/2025 11:00:00	135				41	22,3	882,6	45,5
18/08/2025 11:10:00	133				47	22,3	882,7	45,0
18/08/2025 11:20:00	114				39	22,3	882,5	45,5
18/08/2025 11:30:00	179				46	22,3	882,3	45,5
18/08/2025 11:40:00	104				39	22,3	882,4	45,8
18/08/2025 11:50:00	67				34	22,3	882,2	45,5
18/08/2025 12:00:00	116				40	22,1	882,4	45,5
18/08/2025 12:10:00	116				40	22,3	882,6	45,5
18/08/2025 12:20:00	111				39	22,4	882,7	44,8
18/08/2025 12:30:00	169				45	22,5	882,7	46,0
18/08/2025 12:40:00	62				33	22,4	882,6	45,0
18/08/2025 12:50:00	114				39	22,4	882,5	45,5
18/08/2025 13:00:00	128				41	22,3	882,6	45,5
18/08/2025 13:10:00	142				43	22,3	882,3	45,5
18/08/2025 13:20:00	105				39	22,3	882,0	46,0
18/08/2025 13:30:00	134				42	22,4	882,1	46,0
