Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)							
31/08/2025 9:10:00	58				25	22,3	877,7	48,8
31/08/2025 9:20:00	97				34	22,1	877,6	48,5
31/08/2025 9:30:00	78				30	22,1	877,6	48,5
31/08/2025 9:40:00	106				36	22,1	877,6	48,5
31/08/2025 9:50:00	72				30	22,3	877,6	48,0
31/08/2025 10:00:00	77				31	22,3	877,5	49,3
31/08/2025 10:10:00	74				30	22,1	877,6	49,0
31/08/2025 10:20:00	93				34	22,1	877,4	48,5
31/08/2025 10:30:00	107				37	22,3	877,4	48,5
31/08/2025 10:40:00	136				40	22,4	877,3	48,5
31/08/2025 10:50:00	52				26	22,3	877,3	49,0
31/08/2025 11:00:00	97				36	22,1	877,4	48,8
31/08/2025 11:10:00	56				26	22,3	877,2	48,5
31/08/2025 11:20:00	76	[PREA]			31	22,4	877,2	48,5
31/08/2025 11:30:00	128	[PREA]			39	22,3	877,2	48,8
31/08/2025 11:40:00	76				32	22,1	877,1	49,8
31/08/2025 11:50:00	96				36	22,1	877,0	49,5
31/08/2025 12:00:00	62				28	22,3	876,9	49,0
31/08/2025 12:10:00	68				29	22,4	876,8	49,0
31/08/2025 12:20:00	54				25	22,3	877,1	49,0
31/08/2025 12:30:00	81				31	22,1	876,8	49,5
31/08/2025 12:40:00	120				38	22,1	876,9	50,3
31/08/2025 12:50:00	100				36	22,3	876,8	49,8
31/08/2025 13:00:00	48				24	22,4	876,9	49,8
31/08/2025 13:10:00	100				36	22,3	876,8	50,8
31/08/2025 13:20:00	76				31	22,1	876,8	50,0
31/08/2025 13:30:00	100				36	22,1	876,7	49,8
31/08/2025 13:40:00	125				39	22,4	876,6	49,3
31/08/2025 13:50:00	78				32	22,4	876,5	50,0
31/08/2025 14:00:00	79				32	22,1	876,6	49,8
31/08/2025 14:10:00	92				35	22,1	876,7	50,8
31/08/2025 14:20:00	115				38	22,3	876,9	49,8
31/08/2025 14:30:00	63				29	22,4	876,7	49,5
31/08/2025 14:40:00	74				31	22,3	876,6	50,0
31/08/2025 14:50:00	61				27	22,1	876,6	49,5
31/08/2025 15:00:00	82				31	22,1	876,6	50,8
31/08/2025 15:10:00	129				39	22,3	876,5	49,8
31/08/2025 15:20:00	90				35	22,4	876,5	49,5
31/08/2025 15:30:00	36				21	22,1	876,3	50,8
31/08/2025 15:40:00	127				39	22,1	876,3	51,3
31/08/2025 15:50:00	81				32	22,3	876,3	50,3
31/08/2025 16:00:00	95				45	22,4	876,4	50,3
31/08/2025 16:10:00	100				36	22,3	876,2	50,0
31/08/2025 16:20:00	117				39	22,1	876,2	50,8
31/08/2025 16:30:00	76				32	22,1	876,0	51,3
31/08/2025 16:40:00	98				36	22,1	875,9	50,8
31/08/2025 16:50:00	159				43	22,4	875,7	50,0
31/08/2025 17:00:00	54				28	22,4	875,6	50,8
31/08/2025 17:10:00	34				21	22,3	875,4	50,3
31/08/2025 17:20:00	132				39	22,1	875,4	50,8
31/08/2025 17:30:00	110				38	22,3	875,2	50,8
31/08/2025 17:40:00	66				30	22,4	875,1	49,8
31/08/2025 17:50:00	83				33	22,3	874,9	50,8
31/08/2025 18:00:00	80				32	22,1	874,7	50,8
31/08/2025 18:10:00	51				25	22,1	874,6	50,5
31/08/2025 18:20:00	117				38	22,3	874,8	50,0
31/08/2025 18:30:00	71				30	22,4	875,4	50,3
31/08/2025 18:40:00	105				45	22,3	875,7	51,3
31/08/2025 18:50:00	88				34	22,1	875,6	50,3
31/08/2025 19:00:00	135				40	22,1	875,6	50,5
31/08/2025 19:10:00	160				43	22,3	875,6	50,0
31/08/2025 19:20:00	71				33	22,4	875,6	50,3
31/08/2025 19:30:00	72				32	22,3	875,5	50,8
31/08/2025 19:40:00	153				43	22,1	875,6	50,8
31/08/2025 19:50:00	87				36	22,1	875,6	50,8
31/08/2025 20:00:00	86				36	22,3	875,5	50,0
31/08/2025 20:10:00	134				41	22,4	875,5	49,8
31/08/2025 20:20:00	76				34	22,3	875,5	49,5
31/08/2025 20:30:00	111				39	22,1	875,0	50,3
31/08/2025 20:40:00	106				38	22,1	874,9	50,3
31/08/2025 20:50:00	117				39	22,4	875,0	50,3
31/08/2025 21:00:00	66				31	22,4	876,6	49,8
31/08/2025 21:10:00	101				37	22,3	876,9	50,3
31/08/2025 21:20:00	96				37	22,1	877,1	50,8
31/08/2025 21:30:00	64				30	22,1	877,2	50,3
31/08/2025 21:40:00	68				30	22,4	877,4	50,3
31/08/2025 21:50:00	109				37	22,4	877,4	50,3
31/08/2025 22:00:00	98				36	22,3	877,3	50,8
31/08/2025 22:10:00	169				44	22,0	877,4	50,8
31/08/2025 22:20:00	90				37	22,1	877,2	50,3
31/08/2025 22:30:00	74				33	22,4	877,1	49,8
31/08/2025 22:40:00	124				40	22,4	877,1	50,8
31/08/2025 22:50:00	71				32	22,3	877,1	50,3
31/08/2025 23:00:00	75				32	22,1	877,1	50,8
31/08/2025 23:10:00	67				30	22,1	877,1	50,5
31/08/2025 23:20:00	77				31	22,4	877,1	49,8
31/08/2025 23:30:00	30				18	22,4	877,3	50,5
31/08/2025 23:40:00	95				33	22,1	877,3	50,3
31/08/2025 23:50:00	80				31	22,0	877,4	50,8
01/09/2025	73				29	22,1	877,5	50,3
01/09/2025 0:10:00	105				36	22,4	877,5	49,8
01/09/2025 0:20:00	48				23	22,4	877,7	49,5
01/09/2025 0:30:00	82				31	22,1	877,6	50,5
01/09/2025 0:40:00	77				30	22,1	877,6	50,3
01/09/2025 0:50:00	50				23	22,1	877,6	51,3
01/09/2025 1:00:00	91				32	22,4	877,6	49,5
01/09/2025 1:10:00	156				41	22,4	877,6	50,3
01/09/2025 1:20:00	62				28	22,3	877,4	50,5
01/09/2025 1:30:00	102				36	22,1	877,4	51,0
01/09/2025 1:40:00	66				29	22,3	877,5	50,3
01/09/2025 1:50:00	50				24	22,4	877,4	50,3
01/09/2025 2:00:00	84				31	22,3	877,4	50,5
01/09/2025 2:10:00	58				25	22,1	877,5	50,8
01/09/2025 2:20:00	94				43	22,1	877,3	50,3
01/09/2025 2:30:00	65				27	22,3	877,4	50,3
01/09/2025 2:40:00	66				27	22,4	877,4	50,0
01/09/2025 2:50:00	89				32	22,3	877,3	50,0
01/09/2025 3:00:00	115				37	22,1	877,1	50,5
01/09/2025 3:10:00	110				37	22,1	877,0	50,3
01/09/2025 3:20:00	91				35	22,3	876,9	50,3
01/09/2025 3:30:00	107				37	22,4	877,1	49,0
01/09/2025 3:40:00	109				38	22,3	877,0	50,3
01/09/2025 3:50:00	59				28	22,0	876,9	50,3
01/09/2025 4:00:00	73				31	22,1	876,8	50,0
01/09/2025 4:10:00	52				25	22,4	876,8	49,8
01/09/2025 4:20:00	61				26	22,4	876,8	49,8
01/09/2025 4:30:00	73				29	22,3	876,9	50,3
01/09/2025 4:40:00	67	[PREA]			27	22,1	876,9	50,0
01/09/2025 4:50:00	141	[PREA]			40	22,1	876,9	49,8
01/09/2025 5:00:00	57				26	22,4	877,0	49,0
01/09/2025 5:10:00	85				32	22,3	877,1	50,3
01/09/2025 5:20:00	73				30	22,3	876,8	50,0
01/09/2025 5:30:00	102				36	22,1	876,8	50,3
01/09/2025 5:40:00	38				21	22,1	876,8	50,0
01/09/2025 5:50:00	74				29	22,4	876,8	49,5
01/09/2025 6:00:00	97				34	22,4	876,9	50,3
01/09/2025 6:10:00	68				28	22,1	876,9	49,8
01/09/2025 6:20:00	73				29	22,0	876,8	49,5
01/09/2025 6:30:00	151				41	22,1	876,6	49,0
01/09/2025 6:40:00	95				36	22,4	876,7	49,5
01/09/2025 6:50:00	52				25	22,3	876,7	49,0
01/09/2025 7:00:00	62				27	22,1	876,7	49,5
01/09/2025 7:10:00	110				37	22,1	876,6	50,0
01/09/2025 7:20:00	62				27	22,3	876,7	49,0
01/09/2025 7:30:00	84				32	22,4	876,9	48,5
01/09/2025 7:40:00	120				38	22,3	877,0	49,0
01/09/2025 7:50:00	56				26	22,1	877,1	49,5
01/09/2025 8:00:00	48				23	22,1	877,1	48,8
01/09/2025 8:10:00	105				36	22,4	877,4	48,8
01/09/2025 8:20:00	54				25	22,4	877,5	49,0
01/09/2025 8:30:00	77				30	22,3	877,4	49,0
01/09/2025 8:40:00	47				22	22,1	877,4	49,0
01/09/2025 8:50:00	66				26	22,1	877,5	48,5
01/09/2025 9:00:00	47				21	22,4	877,7	48,5
01/09/2025 9:10:00	91				31	22,4	877,6	49,5
01/09/2025 9:20:00	100				34	22,1	877,7	48,5
01/09/2025 9:30:00	53				24	22,1	877,7	49,0
01/09/2025 9:40:00	88				32	22,3	878,0	48,5
01/09/2025 9:50:00	63				26	22,4	878,0	48,0
01/09/2025 10:00:00	95				33	22,3	878,0	48,0
01/09/2025 10:10:00	55				25	22,1	878,1	48,5
01/09/2025 10:20:00	91				32	22,1	878,1	48,5
01/09/2025 10:30:00	112				37	22,3	878,1	48,0
01/09/2025 10:40:00	59				26	22,4	878,2	48,5
01/09/2025 10:50:00	75				30	22,3	878,2	49,0
01/09/2025 11:00:00	52				24	22,1	878,3	49,0
01/09/2025 11:10:00	65				26	22,3	878,6	48,0
01/09/2025 11:20:00	62				25	22,4	878,6	48,0
01/09/2025 11:30:00	59				25	22,3	878,6	48,0
01/09/2025 11:40:00	51				22	22,1	878,7	49,0
01/09/2025 11:50:00	100				33	22,1	878,7	48,5
01/09/2025 12:00:00	52				23	22,5	878,9	47,5
01/09/2025 12:10:00	48				21	22,5	878,7	48,5
01/09/2025 12:20:00	65				25	22,4	879,0	47,5
01/09/2025 12:30:00	100				33	22,3	879,0	48,5
