Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)					
08/08/2025 2:10:00	67				31	22,4	886,3	54,8
08/08/2025 2:20:00	88				35	22,1	886,3	54,5
08/08/2025 2:30:00	144				41	22,1	886,3	55,0
08/08/2025 2:40:00	93				37	22,3	886,2	56,3
08/08/2025 2:50:00	66	[PREA]			31	22,4	886,3	54,5
08/08/2025 3:00:00	108	[PREA]			38	22,4	886,3	53,8
08/08/2025 3:10:00	102				37	22,4	886,3	54,5
08/08/2025 3:20:00	64				30	22,1	886,2	53,8
08/08/2025 3:30:00	129				40	22,1	886,1	55,5
08/08/2025 3:40:00	93				36	22,4	886,0	55,0
08/08/2025 3:50:00	129				40	22,5	886,1	54,3
08/08/2025 4:00:00	93				37	22,4	886,1	53,8
08/08/2025 4:10:00	89				45	22,1	886,0	53,3
08/08/2025 4:20:00	88				36	22,1	886,0	55,0
08/08/2025 4:30:00	94				36	22,3	886,1	54,0
08/08/2025 4:40:00	78				33	22,4	886,1	53,3
08/08/2025 4:50:00	84				34	22,4	886,1	53,8
08/08/2025 5:00:00	113				38	22,3	886,1	54,3
08/08/2025 5:10:00	102				37	22,1	886,1	54,3
08/08/2025 5:20:00	70				31	22,4	886,0	53,8
08/08/2025 5:30:00	64				29	22,5	885,9	52,8
08/08/2025 5:40:00	71				30	22,4	886,0	53,8
08/08/2025 5:50:00	87				33	22,3	885,9	53,8
08/08/2025 6:00:00	58				26	22,1	886,0	54,3
08/08/2025 6:10:00	94				34	22,3	886,0	53,8
08/08/2025 6:20:00	123				39	22,5	886,0	52,8
08/08/2025 6:30:00	106				37	22,4	886,0	52,8
08/08/2025 6:40:00	48				25	22,1	886,1	52,3
08/08/2025 6:50:00	91				34	22,1	886,1	53,8
08/08/2025 7:00:00	85				33	22,4	886,2	52,8
08/08/2025 7:10:00	86				33	22,5	886,2	52,3
08/08/2025 7:20:00	79				32	22,4	886,2	52,8
08/08/2025 7:30:00	62				27	22,3	886,2	52,8
08/08/2025 7:40:00	57				25	22,1	886,3	52,3
08/08/2025 7:50:00	94				43	22,3	886,3	52,3
08/08/2025 8:00:00	110				37	22,4	886,3	51,8
08/08/2025 8:10:00	26				17	22,3	886,4	52,3
08/08/2025 8:20:00	68				27	22,1	886,6	51,8
08/08/2025 8:30:00	100				34	22,3	886,4	52,3
08/08/2025 8:40:00	87				32	22,4	886,6	51,3
08/08/2025 8:50:00	141				40	22,4	886,6	51,3
08/08/2025 9:00:00	122				39	22,3	886,7	52,3
08/08/2025 9:10:00	72				31	22,1	886,6	52,0
08/08/2025 9:20:00	86				34	22,3	886,6	51,8
08/08/2025 9:30:00	90				35	22,4	886,6	51,8
08/08/2025 9:40:00	99				36	22,4	886,6	51,8
08/08/2025 9:50:00	74				31	22,3	886,7	52,8
08/08/2025 10:00:00	80				32	22,1	886,7	52,3
08/08/2025 10:10:00	92				35	22,3	886,7	51,8
08/08/2025 10:20:00	80				32	22,4	886,7	51,3
08/08/2025 10:30:00	105				37	22,3	886,6	51,3
08/08/2025 10:40:00	94				36	22,1	886,6	51,0
08/08/2025 10:50:00	133				40	22,1	886,5	51,3
08/08/2025 11:00:00	78				33	22,3	886,7	50,8
08/08/2025 11:10:00	91				36	22,4	886,5	50,8
08/08/2025 11:20:00	84				34	22,3	886,5	51,0
08/08/2025 11:30:00	67				30	22,1	886,6	50,8
08/08/2025 11:40:00	147				41	22,3	886,4	50,3
08/08/2025 11:50:00	143				48	22,6	886,6	50,0
08/08/2025 12:00:00	62				31	22,6	886,4	49,0
08/08/2025 12:10:00	67				30	22,8	886,4	49,5
08/08/2025 12:20:00	125				39	22,6	886,4	50,0
08/08/2025 12:30:00	97				37	22,6	886,3	50,0
08/08/2025 12:40:00	61				29	22,8	886,4	50,3
08/08/2025 12:50:00	122				39	22,8	886,3	48,5
08/08/2025 13:00:00	86				35	22,6	886,2	48,5
08/08/2025 13:10:00	69				31	22,4	886,2	48,0
08/08/2025 13:20:00	95				36	22,3	886,1	49,0
08/08/2025 13:30:00	49				25	22,3	886,2	48,5
08/08/2025 13:40:00	84				32	22,5	886,0	48,5
08/08/2025 13:50:00	92				34	22,5	886,0	48,0
08/08/2025 14:00:00	83				32	22,3	886,0	48,0
08/08/2025 14:10:00	69				29	22,3	885,8	48,0
08/08/2025 14:20:00	60				26	22,3	885,7	47,5
08/08/2025 14:30:00	83				31	22,4	885,6	47,5
08/08/2025 14:40:00	97				35	22,4	885,7	47,5
08/08/2025 14:50:00	119				38	22,3	885,7	48,0
08/08/2025 15:00:00	91				35	22,1	885,6	48,0
08/08/2025 15:10:00	103				37	22,3	885,6	47,5
08/08/2025 15:20:00	121				39	22,4	885,6	47,3
08/08/2025 15:30:00	46				25	22,3	885,5	47,5
08/08/2025 15:40:00	78				31	22,1	885,6	47,5
08/08/2025 15:50:00	87				33	22,3	885,6	47,5
08/08/2025 16:00:00	109				37	22,5	885,4	47,5
08/08/2025 16:10:00	58				27	22,4	885,6	48,0
08/08/2025 16:20:00	130				39	22,3	885,3	47,5
08/08/2025 16:30:00	70				31	22,1	885,3	47,5
08/08/2025 16:40:00	73				31	22,3	885,3	47,5
08/08/2025 16:50:00	49				24	22,4	885,4	47,0
08/08/2025 17:00:00	87				32	22,4	885,2	48,0
08/08/2025 17:10:00	114				37	22,3	885,4	48,5
08/08/2025 17:20:00	61				27	22,1	885,6	49,3
08/08/2025 17:30:00	85				32	22,4	885,7	49,0
08/08/2025 17:40:00	93				34	22,5	886,0	49,0
08/08/2025 17:50:00	46				23	22,3	886,5	49,3
08/08/2025 18:00:00	59				25	22,1	886,8	49,5
08/08/2025 18:10:00	94				33	22,3	887,0	49,8
08/08/2025 18:20:00	91				33	22,5	887,5	49,0
08/08/2025 18:30:00	58				25	22,4	887,7	50,3
08/08/2025 18:40:00	97				34	22,3	887,5	50,8
08/08/2025 18:50:00	64				27	22,1	887,5	51,3
08/08/2025 19:00:00	91				33	22,3	887,1	50,5
08/08/2025 19:10:00	64				27	22,4	886,9	50,8
08/08/2025 19:20:00	62				26	22,5	886,8	51,8
08/08/2025 19:30:00	61	[PREA]			25	22,3	886,7	51,3
08/08/2025 19:40:00	128	[PREA]			38	22,1	886,5	51,3
08/08/2025 19:50:00	85				32	22,4	886,5	51,3
08/08/2025 20:00:00	98				44	22,5	886,5	50,8
08/08/2025 20:10:00	49				24	22,4	886,6	51,8
08/08/2025 20:20:00	52				24	22,3	886,6	52,3
08/08/2025 20:30:00	54				24	22,1	886,6	51,3
08/08/2025 20:40:00	77				29	22,4	886,5	51,3
08/08/2025 20:50:00	91				32	22,4	886,5	51,3
08/08/2025 21:00:00	50				23	22,4	886,5	51,8
08/08/2025 21:10:00	66				26	22,3	886,5	51,3
08/08/2025 21:20:00	77				29	22,1	886,6	51,8
08/08/2025 21:30:00	87				31	22,4	886,6	51,3
08/08/2025 21:40:00	152				41	22,4	886,7	51,3
08/08/2025 21:50:00	142				41	22,3	886,9	51,3
08/08/2025 22:00:00	51				26	22,1	887,0	51,8
08/08/2025 22:10:00	50				25	22,3	887,0	51,3
08/08/2025 22:20:00	112				37	22,4	887,2	50,8
08/08/2025 22:30:00	85				33	22,4	887,3	50,8
08/08/2025 22:40:00	86				33	22,3	887,3	51,8
08/08/2025 22:50:00	89				34	22,1	887,3	51,5
08/08/2025 23:00:00	96				36	22,3	887,2	51,3
08/08/2025 23:10:00	80				32	22,4	887,3	50,8
08/08/2025 23:20:00	96				36	22,4	887,3	51,3
08/08/2025 23:30:00	76				31	22,3	887,3	51,5
08/08/2025 23:40:00	85				33	22,1	887,4	51,5
08/08/2025 23:50:00	134				40	22,4	887,3	50,8
09/08/2025	118				39	22,4	887,4	50,0
09/08/2025 0:10:00	50				26	22,3	887,4	51,3
09/08/2025 0:20:00	115				38	22,1	887,4	50,8
09/08/2025 0:30:00	134				41	22,3	887,3	50,0
09/08/2025 0:40:00	90				36	22,4	887,3	50,0
09/08/2025 0:50:00	70				31	22,5	887,5	50,8
09/08/2025 1:00:00	162				43	22,3	887,5	51,0
09/08/2025 1:10:00	62				31	22,1	887,5	50,8
09/08/2025 1:20:00	128				40	22,3	887,5	50,5
09/08/2025 1:30:00	105				38	22,4	887,6	49,8
09/08/2025 1:40:00	67				31	22,4	887,5	50,5
09/08/2025 1:50:00	86				35	22,3	887,5	50,8
09/08/2025 2:00:00	95				36	22,1	887,5	49,8
09/08/2025 2:10:00	50				25	22,4	887,5	50,5
09/08/2025 2:20:00	121				39	22,4	887,5	49,5
09/08/2025 2:30:00	116				39	22,3	887,5	50,8
09/08/2025 2:40:00	40				23	22,3	887,3	49,8
09/08/2025 2:50:00	103				36	22,3	887,3	49,8
09/08/2025 3:00:00	80				32	22,4	887,3	49,8
09/08/2025 3:10:00	89				34	22,4	887,3	49,8
09/08/2025 3:20:00	45				23	22,3	887,2	49,8
09/08/2025 3:30:00	126				39	22,1	887,3	50,0
09/08/2025 3:40:00	132				40	22,3	887,3	50,0
09/08/2025 3:50:00	47				25	22,4	887,3	49,8
09/08/2025 4:00:00	145				41	22,4	887,2	50,3
09/08/2025 4:10:00	79				33	22,1	887,1	50,3
09/08/2025 4:20:00	60				28	22,1	887,1	50,8
09/08/2025 4:30:00	67				29	22,4	887,2	49,8
09/08/2025 4:40:00	150				41	22,4	887,0	50,3
09/08/2025 4:50:00	145				42	22,3	887,0	50,3
09/08/2025 5:00:00	67				31	22,1	887,0	49,5
09/08/2025 5:10:00	82				34	22,3	887,0	50,3
09/08/2025 5:20:00	60				28	22,4	887,0	49,0
09/08/2025 5:30:00	100				36	22,4	887,0	50,3
09/08/2025 5:40:00	90				35	22,3	887,0	50,3
09/08/2025 5:50:00	102				37	22,1	887,0	50,3
09/08/2025 6:00:00	67				30	22,3	886,9	49,8
09/08/2025 6:10:00	92				35	22,4	887,1	48,5
09/08/2025 6:20:00	127				39	22,4	887,2	50,3
09/08/2025 6:30:00	110				38	22,1	887,1	49,5
09/08/2025 6:40:00	74				32	22,1	887,2	49,5
09/08/2025 6:50:00	70				31	22,4	887,2	49,8
09/08/2025 7:00:00	50				25	22,4	887,2	49,0
09/08/2025 7:10:00	101				36	22,3	887,3	50,3
09/08/2025 7:20:00	72				30	22,3	887,3	49,8
09/08/2025 7:30:00	112				37	22,1	887,3	49,5
09/08/2025 7:40:00	80				32	22,4	887,4	50,0
09/08/2025 7:50:00	51				25	22,4	887,6	49,5
09/08/2025 8:00:00	79				31	22,3	887,6	49,8
09/08/2025 8:10:00	52				24	22,1	887,6	50,3
09/08/2025 8:20:00	93				33	22,3	887,7	49,8
09/08/2025 8:30:00	72				29	22,4	887,7	49,8
09/08/2025 8:40:00	80				31	22,4	887,7	50,5
09/08/2025 8:50:00	90				33	22,3	887,8	50,5
09/08/2025 9:00:00	81				31	22,1	887,8	50,8
09/08/2025 9:10:00	127				39	22,4	887,9	50,5
09/08/2025 9:20:00	111				38	22,4	887,9	50,5
09/08/2025 9:30:00	89				35	22,4	887,9	51,3
09/08/2025 9:40:00	131				40	22,1	887,9	51,3
09/08/2025 9:50:00	54				27	22,1	887,9	51,3
09/08/2025 10:00:00	56				26	22,4	887,8	51,0
09/08/2025 10:10:00	111				37	22,5	887,8	50,8
09/08/2025 10:20:00	66				29	22,3	887,8	51,3
09/08/2025 10:30:00	53				25	22,1	887,8	51,5
09/08/2025 10:40:00	49				23	22,3	887,8	50,5
09/08/2025 10:50:00	86				31	22,4	887,7	50,3
09/08/2025 11:00:00	110				36	22,4	887,8	51,3
09/08/2025 11:10:00	77				31	22,3	887,8	51,0
09/08/2025 11:20:00	144				41	22,1	887,8	51,0
09/08/2025 11:30:00	67				30	22,3	887,8	50,3
09/08/2025 11:40:00	51				25	22,4	887,9	49,0
09/08/2025 11:50:00	160				42	22,4	888,0	50,8
09/08/2025 12:00:00	87				35	22,1	888,0	50,5
09/08/2025 12:10:00	92	[PREA]			36	22,3	888,0	50,8
09/08/2025 12:20:00	108	[PREA]			38	22,4	888,1	50,3
09/08/2025 12:30:00	65				30	22,4	888,1	49,5
09/08/2025 12:40:00	59				27	22,3	887,9	50,8
09/08/2025 12:50:00	50				24	22,1	887,9	49,5
09/08/2025 13:00:00	104				36	22,3	887,8	49,8
09/08/2025 13:10:00	77				31	22,4	887,8	48,5
09/08/2025 13:20:00	101				36	22,4	887,8	49,5
09/08/2025 13:30:00	79				31	22,3	887,8	50,0
09/08/2025 13:40:00	41				21	22,1	887,8	49,5
09/08/2025 13:50:00	98				34	22,4	887,7	49,0
09/08/2025 14:00:00	90				33	22,5	887,8	48,5
09/08/2025 14:10:00	60				26	22,3	887,7	49,0
09/08/2025 14:20:00	50				23	22,1	887,6	48,5
09/08/2025 14:30:00	65				26	22,3	887,6	48,5
09/08/2025 14:40:00	30				17	22,4	887,6	47,5
09/08/2025 14:50:00	126				37	22,3	887,5	47,5
09/08/2025 15:00:00	60				25	22,3	887,5	48,5
09/08/2025 15:10:00	91				32	22,1	887,4	47,8
09/08/2025 15:20:00	39				20	22,3	887,6	48,0
09/08/2025 15:30:00	64				25	22,4	887,4	48,0
09/08/2025 15:40:00	64				25	22,4	887,6	48,0
09/08/2025 15:50:00	103				34	22,3	887,6	48,3
09/08/2025 16:00:00	90				32	22,1	887,6	49,5
09/08/2025 16:10:00	76				30	22,4	887,8	49,0
09/08/2025 16:20:00	69				28	22,4	887,8	49,8
09/08/2025 16:30:00	85				32	22,3	888,0	49,8
09/08/2025 16:40:00	134				39	22,1	888,1	50,3
09/08/2025 16:50:00	53				25	22,3	888,7	50,3
09/08/2025 17:00:00	57				25	22,4	888,8	50,3
09/08/2025 17:10:00	92				33	22,4	888,9	51,8
09/08/2025 17:20:00	114				37	22,3	888,8	51,8
09/08/2025 17:30:00	28				18	22,1	888,8	51,3
09/08/2025 17:40:00	90				32	22,3	888,9	52,3
09/08/2025 17:50:00	63				26	22,4	888,9	51,8
09/08/2025 18:00:00	97				34	22,4	888,9	52,3
09/08/2025 18:10:00	79				31	22,3	888,8	52,8
09/08/2025 18:20:00	83				31	22,1	888,8	53,8
09/08/2025 18:30:00	39				20	22,1	888,9	54,5
09/08/2025 18:40:00	55				24	22,3	888,9	55,0
09/08/2025 18:50:00	93				32	22,4	888,9	54,5
09/08/2025 19:00:00	71				28	22,4	888,8	55,5
09/08/2025 19:10:00	107				36	22,3	888,9	55,8
09/08/2025 19:20:00	61				26	22,3	888,9	55,3
09/08/2025 19:30:00	77				30	22,3	889,0	56,5
09/08/2025 19:40:00	96				34	22,4	889,0	57,0
09/08/2025 19:50:00	60				26	22,4	889,0	57,3
09/08/2025 20:00:00	80				31	22,4	888,9	56,0
09/08/2025 20:10:00	59				25	22,3	888,9	56,0
09/08/2025 20:20:00	97				34	22,1	888,9	56,0
09/08/2025 20:30:00	91				33	22,1	888,8	57,5
09/08/2025 20:40:00	117				38	22,3	888,9	57,5
09/08/2025 20:50:00	108				37	22,4	888,9	57,5
09/08/2025 21:00:00	38				21	22,3	889,1	57,0
09/08/2025 21:10:00	169				43	22,3	889,2	58,0
09/08/2025 21:20:00	93				36	22,4	889,2	58,3
09/08/2025 21:30:00	126				40	22,4	889,3	58,0
09/08/2025 21:40:00	53				27	22,3	889,5	58,0
09/08/2025 21:50:00	137				41	22,1	889,6	57,0
09/08/2025 22:00:00	51				26	22,3	889,8	58,5
09/08/2025 22:10:00	69				30	22,4	890,0	58,5
09/08/2025 22:20:00	68				29	22,4	890,1	58,0
09/08/2025 22:30:00	88				33	22,3	890,2	58,0
09/08/2025 22:40:00	103				36	22,3	890,2	58,0
09/08/2025 22:50:00	40				21	22,3	890,4	59,0
09/08/2025 23:00:00	83				31	22,4	890,4	58,0
09/08/2025 23:10:00	75				30	22,3	890,4	57,5
09/08/2025 23:20:00	106				36	22,3	890,4	57,5
09/08/2025 23:30:00	119				38	22,3	890,3	58,0
09/08/2025 23:40:00	83				33	22,4	890,3	59,8
09/08/2025 23:50:00	99				36	22,3	890,4	59,3
10/08/2025	118				39	22,3	890,4	57,5
10/08/2025 0:10:00	75				32	22,1	890,4	58,0
10/08/2025 0:20:00	64				29	22,3	890,5	59,0
10/08/2025 0:30:00	97				36	22,3	890,6	58,0
10/08/2025 0:40:00	147				42	22,3	890,7	57,5
10/08/2025 0:50:00	134				41	22,3	890,7	57,5
10/08/2025 1:00:00	111				39	22,3	890,6	57,0
10/08/2025 1:10:00	65				31	22,3	890,6	58,0
10/08/2025 1:20:00	88				36	22,4	890,6	58,5
10/08/2025 1:30:00	75				32	22,4	890,6	57,0
10/08/2025 1:40:00	61				28	22,3	890,5	57,0
10/08/2025 1:50:00	86				33	22,3	890,3	57,0
10/08/2025 2:00:00	113				38	22,1	890,3	56,5
10/08/2025 2:10:00	58				27	22,3	890,3	58,0
10/08/2025 2:20:00	62				27	22,4	890,3	56,0
10/08/2025 2:30:00	105				36	22,4	890,3	55,5
10/08/2025 2:40:00	90				34	22,3	890,3	55,5
10/08/2025 2:50:00	64				28	22,1	890,3	56,3
10/08/2025 3:00:00	143				41	22,1	890,3	57,0
10/08/2025 3:10:00	64				29	22,3	890,2	57,0
10/08/2025 3:20:00	73				31	22,4	890,2	54,5
10/08/2025 3:30:00	110				37	22,4	890,2	55,0
10/08/2025 3:40:00	105				37	22,3	890,1	54,8
10/08/2025 3:50:00	26				18	22,1	890,1	55,0
10/08/2025 4:00:00	84				32	22,3	890,0	55,5
10/08/2025 4:10:00	49				23	22,4	889,9	54,0
10/08/2025 4:20:00	118				37	22,4	890,0	53,8
10/08/2025 4:30:00	51				24	22,3	890,0	54,8
10/08/2025 4:40:00	84				31	22,1	889,9	53,8
10/08/2025 4:50:00	107				36	22,3	889,9	55,0
10/08/2025 5:00:00	87	[PREA]			33	22,4	889,8	53,3
10/08/2025 5:10:00	138	[PREA]			40	22,4	889,8	53,8
10/08/2025 5:20:00	77				32	22,3	889,7	53,8
10/08/2025 5:30:00	118				39	22,1	889,7	52,8
10/08/2025 5:40:00	95				36	22,3	889,7	53,8
10/08/2025 5:50:00	59				28	22,4	889,7	52,3
10/08/2025 6:00:00	96				36	22,4	889,7	52,8
10/08/2025 6:10:00	95				36	22,3	889,7	52,8
10/08/2025 6:20:00	125				39	22,1	889,7	52,3
10/08/2025 6:30:00	85				35	22,3	889,7	52,5
10/08/2025 6:40:00	115				39	22,4	889,6	51,8
10/08/2025 6:50:00	51				26	22,4	889,6	52,3
10/08/2025 7:00:00	130				46	22,1	889,6	51,5
10/08/2025 7:10:00	93				36	22,1	889,6	52,8
10/08/2025 7:20:00	79				33	22,4	889,7	51,8
10/08/2025 7:30:00	96				36	22,4	889,7	51,0
10/08/2025 7:40:00	73				31	22,3	889,7	51,8
10/08/2025 7:50:00	91				35	22,1	889,7	51,5
10/08/2025 8:00:00	83				33	22,3	889,7	51,3
10/08/2025 8:10:00	127				39	22,4	889,9	50,3
10/08/2025 8:20:00	56				27	22,4	889,9	50,3
10/08/2025 8:30:00	63				28	22,3	890,0	51,3
10/08/2025 8:40:00	81				32	22,1	890,0	51,0
10/08/2025 8:50:00	84				32	22,3	889,9	50,8
10/08/2025 9:00:00	87				33	22,4	890,0	49,5
10/08/2025 9:10:00	75				31	22,3	890,1	51,3
10/08/2025 9:20:00	103				36	22,1	890,2	51,5
10/08/2025 9:30:00	61				27	22,1	890,0	51,8
10/08/2025 9:40:00	56				25	22,4	890,0	51,3
10/08/2025 9:50:00	112				37	22,4	889,9	51,3
10/08/2025 10:00:00	142				41	22,3	890,0	51,8
10/08/2025 10:10:00	56				27	22,1	889,9	52,3
10/08/2025 10:20:00	101				36	22,1	889,9	51,8
10/08/2025 10:30:00	123				39	22,4	890,0	51,3
10/08/2025 10:40:00	37				21	22,4	890,0	51,3
10/08/2025 10:50:00	116				38	22,3	889,9	51,8
10/08/2025 11:00:00	77				32	22,1	889,9	51,8
10/08/2025 11:10:00	101				36	22,3	889,9	50,8
10/08/2025 11:20:00	114				38	22,4	889,9	50,3
10/08/2025 11:30:00	73				31	22,3	889,9	50,8
10/08/2025 11:40:00	83				33	22,3	889,9	51,3
10/08/2025 11:50:00	87				34	22,1	889,7	50,8
10/08/2025 12:00:00	70				30	22,3	889,8	50,8
10/08/2025 12:10:00	118				38	22,4	889,8	49,5
10/08/2025 12:20:00	94				36	22,3	889,7	49,8
10/08/2025 12:30:00	55				26	22,1	889,7	51,3
10/08/2025 12:40:00	62				27	22,1	889,6	50,3
10/08/2025 12:50:00	58				25	22,3	889,7	50,0
10/08/2025 13:00:00	77				30	22,4	889,5	50,0
10/08/2025 13:10:00	65				27	22,3	889,4	49,8
10/08/2025 13:20:00	54				24	22,1	889,3	50,3
10/08/2025 13:30:00	38				19	22,3	889,3	50,0
10/08/2025 13:40:00	101				33	22,4	889,2	49,8
10/08/2025 13:50:00	84				31	22,4	889,0	49,8
10/08/2025 14:00:00	79				30	22,1	888,9	49,0
10/08/2025 14:10:00	54				24	22,1	888,8	50,3
10/08/2025 14:20:00	104				35	22,3	888,7	50,0
10/08/2025 14:30:00	49				23	22,4	888,6	49,0
10/08/2025 14:40:00	87				31	22,3	888,7	49,8
10/08/2025 14:50:00	67				27	22,3	888,7	50,3
10/08/2025 15:00:00	64				26	22,3	888,6	50,8
10/08/2025 15:10:00	103				35	22,5	888,6	50,3
10/08/2025 15:20:00	119				38	22,4	888,5	49,5
10/08/2025 15:30:00	49				24	22,3	888,5	50,3
10/08/2025 15:40:00	80				31	22,1	888,3	49,8
10/08/2025 15:50:00	79				31	22,3	888,3	49,8
10/08/2025 16:00:00	111				37	22,4	888,3	49,3
10/08/2025 16:10:00	71				30	22,4	888,2	49,5
10/08/2025 16:20:00	63				27	22,3	888,2	50,8
10/08/2025 16:30:00	76				30	22,1	888,1	50,3
10/08/2025 16:40:00	72				29	22,3	888,2	50,3
10/08/2025 16:50:00	91				33	22,4	888,2	49,0
10/08/2025 17:00:00	89				33	22,4	888,2	50,8
10/08/2025 17:10:00	85				32	22,3	888,2	51,3
10/08/2025 17:20:00	62				27	22,1	888,0	51,3
10/08/2025 17:30:00	65				27	22,3	888,0	51,0
10/08/2025 17:40:00	44				21	22,4	888,2	51,3
10/08/2025 17:50:00	70				27	22,4	888,2	52,3
10/08/2025 18:00:00	44				21	22,3	888,1	52,8
10/08/2025 18:10:00	84				30	22,1	887,9	52,5
10/08/2025 18:20:00	81				30	22,3	887,8	52,3
10/08/2025 18:30:00	65				26	22,4	887,8	52,3
10/08/2025 18:40:00	96				33	22,3	887,7	52,3
10/08/2025 18:50:00	81				31	22,1	887,5	53,3
10/08/2025 19:00:00	96				34	22,1	887,5	53,8
10/08/2025 19:10:00	65				36	22,4	887,6	52,8
10/08/2025 19:20:00	72				29	22,5	887,6	52,3
10/08/2025 19:30:00	50				23	22,3	887,6	53,3
10/08/2025 19:40:00	76				29	22,1	887,7	53,8
10/08/2025 19:50:00	72				28	22,1	887,7	55,0
10/08/2025 20:00:00	68				27	22,4	887,7	54,5
10/08/2025 20:10:00	87				31	22,4	887,7	53,8
10/08/2025 20:20:00	81				31	22,3	887,9	54,5
10/08/2025 20:30:00	85				32	22,1	888,1	54,5
10/08/2025 20:40:00	87				32	22,1	888,1	55,8
10/08/2025 20:50:00	110				37	22,3	888,1	56,5
10/08/2025 21:00:00	82				32	22,4	888,2	56,3
10/08/2025 21:10:00	110				37	22,4	888,3	56,5
10/08/2025 21:20:00	76				32	22,4	888,4	56,0
10/08/2025 21:30:00	100				36	22,3	888,5	55,8
10/08/2025 21:40:00	62				28	22,1	888,6	55,5
10/08/2025 21:50:00	68				29	22,3	888,6	57,5
10/08/2025 22:00:00	101				36	22,4	888,6	58,0
10/08/2025 22:10:00	90				34	22,4	888,7	57,5
10/08/2025 22:20:00	34				20	22,3	888,7	57,0
10/08/2025 22:30:00	74	[PREA]			29	22,3	888,7	56,5
10/08/2025 22:40:00	121	[PREA]			38	22,3	888,8	58,3
10/08/2025 22:50:00	66				28	22,3	888,8	58,5
10/08/2025 23:00:00	89				33	22,4	888,8	58,5
10/08/2025 23:10:00	116				38	22,3	888,9	57,8
10/08/2025 23:20:00	76				31	22,3	888,8	57,3
10/08/2025 23:30:00	89				34	22,3	888,8	58,0
10/08/2025 23:40:00	105				37	22,3	888,9	58,8
10/08/2025 23:50:00	82				33	22,4	888,9	58,0
11/08/2025	115				38	22,3	888,8	58,0
11/08/2025 0:10:00	99				37	22,3	888,8	57,0
11/08/2025 0:20:00	84				34	22,3	888,8	57,5
11/08/2025 0:30:00	78				32	22,3	888,8	59,0
11/08/2025 0:40:00	137				41	22,4	888,8	58,0
11/08/2025 0:50:00	92				36	22,4	888,8	58,0
11/08/2025 1:00:00	52				26	22,3	888,7	57,0
11/08/2025 1:10:00	92				35	22,1	888,7	56,5
11/08/2025 1:20:00	83				33	22,1	888,7	57,0
11/08/2025 1:30:00	88				34	22,3	888,6	57,5
11/08/2025 1:40:00	88				34	22,4	888,5	56,5
11/08/2025 1:50:00	77				31	22,4	888,6	56,0
11/08/2025 2:00:00	98				36	22,3	888,5	55,5
11/08/2025 2:10:00	59				27	22,1	888,5	55,8
11/08/2025 2:20:00	57				25	22,1	888,4	56,5
11/08/2025 2:30:00	100				35	22,4	888,3	56,5
11/08/2025 2:40:00	81				32	22,4	888,4	55,3
11/08/2025 2:50:00	100				36	22,4	888,3	55,5
11/08/2025 3:00:00	90				34	22,3	888,3	55,5
11/08/2025 3:10:00	82				32	22,1	888,2	55,0
11/08/2025 3:20:00	86				33	22,1	888,1	55,5
11/08/2025 3:30:00	82				32	22,4	888,2	53,8
11/08/2025 3:40:00	110				37	22,4	888,2	54,5
11/08/2025 3:50:00	103				37	22,3	888,2	54,3
11/08/2025 4:00:00	108				38	22,1	888,1	54,3
11/08/2025 4:10:00	39				22	22,1	888,0	54,5
11/08/2025 4:20:00	88				33	22,4	888,0	53,3
11/08/2025 4:30:00	83				32	22,4	887,9	53,3
11/08/2025 4:40:00	80				32	22,3	887,8	54,5
11/08/2025 4:50:00	99				36	22,1	887,9	54,8
11/08/2025 5:00:00	96				36	22,1	887,8	54,5
11/08/2025 5:10:00	92				35	22,4	887,7	53,8
11/08/2025 5:20:00	56				26	22,4	887,7	52,8
11/08/2025 5:30:00	63				27	22,3	887,6	54,0
11/08/2025 5:40:00	98				35	22,1	887,4	54,3
11/08/2025 5:50:00	96				35	22,1	887,4	53,8
11/08/2025 6:00:00	75				31	22,3	887,5	54,0
11/08/2025 6:10:00	96				35	22,4	887,3	52,8
11/08/2025 6:20:00	46				23	22,3	887,3	52,8
11/08/2025 6:30:00	80				31	22,3	887,4	53,8
11/08/2025 6:40:00	49				23	22,1	887,4	53,8
11/08/2025 6:50:00	107				36	22,3	887,3	53,3
11/08/2025 7:00:00	61				26	22,4	887,3	52,8
11/08/2025 7:10:00	74				29	22,4	887,2	52,5
11/08/2025 7:20:00	104				36	22,3	887,3	53,8
11/08/2025 7:30:00	116				38	22,1	887,3	53,8
11/08/2025 7:40:00	77				31	22,3	887,3	52,8
11/08/2025 7:50:00	96				36	22,4	887,3	52,3
11/08/2025 8:00:00	77				31	22,4	887,3	52,8
11/08/2025 8:10:00	86				33	22,1	887,4	52,3
11/08/2025 8:20:00	71				30	22,1	887,4	52,5
11/08/2025 8:30:00	56				25	22,3	887,4	52,8
11/08/2025 8:40:00	107				36	22,4	887,3	51,8
11/08/2025 8:50:00	84				32	22,4	887,5	52,5
